symbol,qty,side,price,time
AAPL,1,sell,189.75,2024-05-17 18:02:18.757972238+00:00,100060.71
AAPL,1,sell,189.74,2024-05-17 18:03:17.561193150+00:00,100060.7
AAPL,1,sell,189.75,2024-05-17 18:03:18.709771710+00:00,100060.7
AAPL,1,sell,189.71,2024-05-17 18:04:18.034718910+00:00,100078.55
AAPL,1,sell,189.71,2024-05-17 18:04:18.493976918+00:00,100078.54
AAPL,1,sell,189.7,2024-05-17 18:05:17.952681588+00:00,100081.09
AAPL,1,sell,189.7,2024-05-17 18:05:18.378038519+00:00,100081.07
AAPL,1,sell,189.74,2024-05-17 18:06:18.199868264+00:00,100065.65
AAPL,1,sell,189.73,2024-05-17 18:06:18.670294162+00:00,100065.64
AAPL,1,sell,189.77,2024-05-17 18:07:17.795794304+00:00,100047.58
AAPL,1,sell,189.78,2024-05-17 18:07:18.663276874+00:00,100044.99
AAPL,1,sell,189.79,2024-05-17 18:08:18.284621921+00:00,100032.03
AAPL,1,sell,189.79,2024-05-17 18:08:18.938557996+00:00,100032.01
AAPL,1,sell,189.76,2024-05-17 18:09:17.799884976+00:00,100050.24
AAPL,1,sell,189.76,2024-05-17 18:09:18.418638273+00:00,100050.23
AAPL,1,sell,189.71,2024-05-17 18:10:17.747273170+00:00,100076.27
AAPL,1,sell,189.71,2024-05-17 18:10:18.402926885+00:00,100076.26
AAPL,1,sell,189.7,2024-05-17 18:11:18.083207728+00:00,100086.48
AAPL,1,sell,189.7,2024-05-17 18:11:18.685738716+00:00,100086.48
AAPL,1,sell,189.67,2024-05-17 18:12:18.003087414+00:00,100099.88
AAPL,1,sell,189.67,2024-05-17 18:12:18.529012248+00:00,100097.23
AAPL,1,sell,189.55,2024-05-17 18:13:17.556105856+00:00,100165.87
AAPL,1,sell,189.55,2024-05-17 18:13:18.460218443+00:00,100161.1
AAPL,1,sell,189.58,2024-05-17 18:14:17.650922390+00:00,100147.32
AAPL,1,sell,189.58,2024-05-17 18:14:18.682963318+00:00,100147.31
AAPL,1,sell,189.53,2024-05-17 18:15:18.041866773+00:00,100176.57
AAPL,1,sell,189.52,2024-05-17 18:15:18.928003882+00:00,100179.22
AAPL,1,sell,189.51,2024-05-17 18:16:17.312238015+00:00,100184.56
AAPL,1,sell,189.51,2024-05-17 18:16:18.601661675+00:00,100181.87
AAPL,1,sell,189.61,2024-05-17 18:17:17.512580042+00:00,100130.95
AAPL,1,sell,189.62,2024-05-17 18:17:18.712718029+00:00,100125.57
AAPL,1,sell,189.62,2024-05-17 18:18:17.895080346+00:00,100122.87
AAPL,1,sell,189.63,2024-05-17 18:18:18.745505287+00:00,100122.86
AAPL,1,sell,189.58,2024-05-17 18:19:17.810888823+00:00,100147.16
AAPL,1,sell,189.58,2024-05-17 18:19:18.407244341+00:00,100149.81
AAPL,1,sell,189.62,2024-05-17 18:20:17.514338214+00:00,100126.93
AAPL,1,sell,189.6,2024-05-17 18:20:18.502481856+00:00,100133.6
AAPL,1,sell,189.55,2024-05-17 18:21:17.630799936+00:00,100166.24
AAPL,1,sell,189.55,2024-05-17 18:21:18.342390447+00:00,100166.24
AAPL,1,sell,189.53,2024-05-17 18:22:18.229856575+00:00,100177.15
AAPL,1,sell,189.53,2024-05-17 18:22:18.678009924+00:00,100177.15
AAPL,1,sell,189.42,2024-05-17 18:23:18.122628511+00:00,100237.43
AAPL,1,sell,189.43,2024-05-17 18:23:18.852806640+00:00,100237.44
AAPL,1,sell,189.48,2024-05-17 18:24:17.992966581+00:00,100198.93
AAPL,1,sell,189.47,2024-05-17 18:24:19.170334540+00:00,100204.42
AAPL,1,sell,189.66,2024-05-17 18:25:17.650373988+00:00,100094.0
AAPL,1,sell,189.67,2024-05-17 18:25:18.455293992+00:00,100096.75
AAPL,1,sell,189.69,2024-05-17 18:26:23.229088255+00:00,100082.89
AAPL,1,sell,189.73,2024-05-17 18:26:47.876441512+00:00,100063.46
AAPL,1,sell,189.69,2024-05-17 18:27:18.113599072+00:00,100082.91
AAPL,1,sell,189.69,2024-05-17 18:27:19.145733410+00:00,100085.69
AAPL,1,sell,189.73,2024-05-17 18:28:17.734376771+00:00,100060.57
AAPL,1,sell,189.73,2024-05-17 18:28:18.514627487+00:00,100066.15
AAPL,1,sell,189.69,2024-05-17 18:29:18.328298112+00:00,100082.93
AAPL,1,sell,189.69,2024-05-17 18:29:18.582976894+00:00,100082.93
AAPL,1,sell,189.67,2024-05-17 18:30:17.548701919+00:00,100094.16
AAPL,1,sell,189.67,2024-05-17 18:30:18.122233619+00:00,100094.15
AAPL,1,sell,189.69,2024-05-17 18:31:17.621253067+00:00,100085.69
AAPL,1,sell,189.69,2024-05-17 18:31:18.702915182+00:00,100085.68
AAPL,1,sell,189.67,2024-05-17 18:32:18.074405988+00:00,100099.82
AAPL,1,sell,189.67,2024-05-17 18:32:18.448095562+00:00,100099.82
AAPL,1,sell,189.68,2024-05-17 18:33:17.596359333+00:00,100091.3
AAPL,1,sell,189.67,2024-05-17 18:33:18.968546649+00:00,100094.13
AAPL,1,sell,189.65,2024-05-17 18:34:18.126703539+00:00,100108.38
AAPL,1,sell,189.65,2024-05-17 18:34:18.521248672+00:00,100108.37
AAPL,1,sell,189.68,2024-05-17 18:35:17.677147773+00:00,100091.2
AAPL,1,sell,189.68,2024-05-17 18:35:18.820513954+00:00,100091.19
AAPL,1,sell,189.66,2024-05-17 18:36:17.934719407+00:00,100099.79
AAPL,1,sell,189.66,2024-05-17 18:36:18.754119230+00:00,100099.78
AAPL,1,sell,189.71,2024-05-17 18:37:17.836762566+00:00,100073.86
AAPL,1,sell,189.71,2024-05-17 18:37:18.391877638+00:00,100073.85
AAPL,1,sell,189.71,2024-05-17 18:38:17.860691277+00:00,100074.95
AAPL,1,sell,189.71,2024-05-17 18:38:18.364607752+00:00,100073.83
AAPL,1,sell,189.71,2024-05-17 18:39:18.329407507+00:00,100070.91
AAPL,1,sell,189.71,2024-05-17 18:39:18.716436730+00:00,100073.82
AAPL,1,sell,189.72,2024-05-17 18:40:18.115912074+00:00,100065.08
AAPL,1,sell,189.72,2024-05-17 18:40:18.705884234+00:00,100065.07
AAPL,1,sell,189.71,2024-05-17 18:41:18.572476595+00:00,100076.69
AAPL,1,sell,189.71,2024-05-17 18:41:18.002924515+00:00,100059.17
AAPL,1,sell,189.73,2024-05-17 18:42:17.368846735+00:00,100059.15
AAPL,1,sell,189.73,2024-05-17 18:42:18.962163004+00:00,100059.14
AAPL,1,sell,189.71,2024-05-17 18:43:18.001765734+00:00,100070.89
AAPL,1,sell,189.71,2024-05-17 18:43:18.322881552+00:00,100079.73
AAPL,1,sell,189.72,2024-05-17 18:44:17.733721310+00:00,100066.03
AAPL,1,sell,189.72,2024-05-17 18:44:18.410755643+00:00,100066.03
AAPL,1,sell,189.76,2024-05-17 18:45:17.792103223+00:00,100041.26
AAPL,1,sell,189.76,2024-05-17 18:45:18.469358066+00:00,100036.08
AAPL,1,sell,189.78,2024-05-17 18:46:17.908222482+00:00,100032.34
AAPL,1,sell,189.78,2024-05-17 18:46:18.735106125+00:00,100032.33
AAPL,1,sell,189.78,2024-05-17 18:47:17.501456517+00:00,100029.34
AAPL,1,sell,189.78,2024-05-17 18:47:18.884981262+00:00,100032.32
AAPL,1,sell,189.8,2024-05-17 18:48:18.206710166+00:00,100017.36
AAPL,1,sell,189.8,2024-05-17 18:48:18.831303113+00:00,100020.34
AAPL,1,sell,189.8,2024-05-17 18:49:18.004589818+00:00,100017.33
AAPL,1,sell,189.8,2024-05-17 18:49:18.519470512+00:00,100022.32
AAPL,1,sell,189.88,2024-05-17 18:50:17.481246111+00:00,99969.15
AAPL,1,sell,189.89,2024-05-17 18:50:18.830811088+00:00,99969.15
AAPL,1,sell,189.87,2024-05-17 18:51:18.209850098+00:00,99978.21
AAPL,1,sell,189.87,2024-05-17 18:51:18.608350540+00:00,99975.89
AAPL,1,sell,189.87,2024-05-17 18:52:17.606473007+00:00,99981.22
AAPL,1,sell,189.87,2024-05-17 18:52:18.493027786+00:00,99981.22
AAPL,1,sell,189.9,2024-05-17 18:53:17.713529036+00:00,99956.89
AAPL,1,sell,189.9,2024-05-17 18:53:18.139343807+00:00,99956.88
AAPL,1,sell,189.93,2024-05-17 18:54:17.689554425+00:00,99941.63
AAPL,1,sell,189.93,2024-05-17 18:54:18.345086790+00:00,99941.62
AAPL,1,sell,189.96,2024-05-17 18:55:17.678168623+00:00,99923.25
AAPL,1,sell,189.96,2024-05-17 18:55:18.259439103+00:00,99923.24
AAPL,1,sell,189.95,2024-05-17 18:56:17.876751956+00:00,99929.38
AAPL,1,sell,189.95,2024-05-17 18:56:18.639648363+00:00,99926.29
AAPL,1,sell,189.98,2024-05-17 18:57:17.502480579+00:00,99910.89
AAPL,1,sell,189.98,2024-05-17 18:57:18.130644866+00:00,99910.88
AAPL,1,sell,189.99,2024-05-17 18:58:17.504490496+00:00,99910.88
AAPL,1,sell,189.99,2024-05-17 18:58:18.312115060+00:00,99904.68
AAPL,1,sell,189.97,2024-05-17 18:59:17.908256348+00:00,99917.07
AAPL,1,sell,189.97,2024-05-17 18:59:18.673649335+00:00,99917.25
AAPL,1,sell,189.96,2024-05-17 19:00:17.766504261+00:00,99923.28
AAPL,1,sell,189.96,2024-05-17 19:00:18.217228400+00:00,99923.27
AAPL,1,sell,189.96,2024-05-17 19:01:18.354239413+00:00,99923.88
AAPL,1,sell,189.96,2024-05-17 19:01:18.684504950+00:00,99923.88
AAPL,1,sell,189.91,2024-05-17 19:02:17.957772382+00:00,99951.41
AAPL,1,sell,189.91,2024-05-17 19:02:18.577117379+00:00,99951.4
AAPL,1,sell,189.98,2024-05-17 19:03:17.608149838+00:00,99909.51
AAPL,1,sell,189.98,2024-05-17 19:03:18.982056033+00:00,99909.5
AAPL,1,sell,189.94,2024-05-17 19:04:17.855049974+00:00,99935.77
AAPL,1,sell,189.94,2024-05-17 19:04:18.271819795+00:00,99936.77
AAPL,1,sell,189.97,2024-05-17 19:05:18.114556789+00:00,99913.62
AAPL,1,sell,189.97,2024-05-17 19:05:18.924225353+00:00,99913.61
AAPL,1,sell,189.97,2024-05-17 19:06:17.719486259+00:00,99913.6
AAPL,1,sell,189.97,2024-05-17 19:06:18.545874432+00:00,99914.42
AAPL,1,sell,190.01,2024-05-17 19:07:18.021060201+00:00,99891.33
AAPL,1,sell,190.01,2024-05-17 19:07:18.637692828+00:00,99891.32
AAPL,1,sell,190.01,2024-05-17 19:08:17.879153904+00:00,99894.5
AAPL,1,sell,190.01,2024-05-17 19:08:18.265372458+00:00,99888.16
AAPL,1,sell,190.01,2024-05-17 19:09:18.093222313+00:00,99891.3
AAPL,1,sell,190.01,2024-05-17 19:09:18.512075334+00:00,99891.29
AAPL,1,sell,189.99,2024-05-17 19:10:17.694551463+00:00,99902.45
AAPL,1,sell,189.99,2024-05-17 19:10:18.237227655+00:00,99902.45
AAPL,1,sell,190.02,2024-05-17 19:11:17.470390380+00:00,99881.57
AAPL,1,sell,190.03,2024-05-17 19:11:18.304115203+00:00,99881.56
AAPL,1,sell,190.05,2024-05-17 19:12:17.880709495+00:00,99868.64
AAPL,1,sell,190.05,2024-05-17 19:12:18.663279081+00:00,99868.64
AAPL,1,sell,190.06,2024-05-17 19:13:17.472286275+00:00,99855.67
AAPL,1,sell,190.06,2024-05-17 19:13:18.919611755+00:00,99856.57
AAPL,1,sell,190.01,2024-05-17 19:14:17.737753899+00:00,99888.15
AAPL,1,sell,190.02,2024-05-17 19:14:18.484688388+00:00,99888.14
AAPL,1,sell,190.0,2024-05-17 19:15:17.552664164+00:00,99891.39
AAPL,1,sell,190.0,2024-05-17 19:15:18.246433716+00:00,99897.91
AAPL,1,sell,190.02,2024-05-17 19:16:17.517494043+00:00,99881.55
AAPL,1,sell,190.03,2024-05-17 19:16:18.642859506+00:00,99878.27
AAPL,1,sell,189.99,2024-05-17 19:17:17.241917018+00:00,99905.1
AAPL,1,sell,190.0,2024-05-17 19:17:18.667231560+00:00,99897.93
AAPL,1,sell,190.0,2024-05-17 19:18:17.855899613+00:00,99899.83
AAPL,1,sell,190.0,2024-05-17 19:18:18.566106554+00:00,99901.21
AAPL,1,sell,189.96,2024-05-17 19:19:18.073720554+00:00,99924.7
AAPL,1,sell,189.96,2024-05-17 19:19:18.361355824+00:00,99924.7
AAPL,1,sell,190.0,2024-05-17 19:20:17.511428389+00:00,99894.5
AAPL,1,sell,190.0,2024-05-17 19:20:18.684182208+00:00,99894.49
AAPL,1,sell,190.03,2024-05-17 19:21:17.800696924+00:00,99874.55
AAPL,1,sell,190.03,2024-05-17 19:21:18.657416156+00:00,99877.67
AAPL,1,sell,189.98,2024-05-17 19:22:18.224222811+00:00,99911.17
AAPL,1,sell,189.98,2024-05-17 19:22:18.595618915+00:00,99911.16
AAPL,1,sell,190.03,2024-05-17 19:23:17.446699681+00:00,99881.1
AAPL,1,sell,190.03,2024-05-17 19:23:18.816417907+00:00,99881.1
AAPL,1,sell,190.04,2024-05-17 19:24:17.556724660+00:00,99870.78
AAPL,1,sell,190.04,2024-05-17 19:24:18.294741769+00:00,99870.76
AAPL,1,sell,190.04,2024-05-17 19:25:17.757530593+00:00,99867.66
AAPL,1,sell,190.04,2024-05-17 19:25:18.679819069+00:00,99865.97
AAPL,1,sell,190.12,2024-05-17 19:26:17.827300275+00:00,99813.72
AAPL,1,sell,190.12,2024-05-17 19:26:18.446073582+00:00,99813.71
AAPL,1,sell,190.09,2024-05-17 19:27:17.306742127+00:00,99840.75
AAPL,1,sell,190.09,2024-05-17 19:27:18.760565137+00:00,99837.36
AAPL,1,sell,190.06,2024-05-17 19:28:17.304358423+00:00,99857.69
AAPL,1,sell,190.07,2024-05-17 19:28:19.044534244+00:00,99854.15
AAPL,1,sell,190.07,2024-05-17 19:29:18.127395533+00:00,99847.47
AAPL,1,sell,190.07,2024-05-17 19:29:18.422139673+00:00,99847.47
AAPL,1,sell,190.11,2024-05-17 19:30:17.299991847+00:00,99827.01
AAPL,1,sell,190.11,2024-05-17 19:30:18.898720187+00:00,99823.59
AAPL,1,sell,190.06,2024-05-17 19:31:17.806045438+00:00,99854.35
AAPL,1,sell,190.06,2024-05-17 19:31:18.692583587+00:00,99854.34
AAPL,1,sell,190.03,2024-05-17 19:32:17.695183662+00:00,99881.78
AAPL,1,sell,190.02,2024-05-17 19:32:18.628798388+00:00,99885.21
AAPL,1,sell,190.02,2024-05-17 19:33:18.195648253+00:00,99881.76
AAPL,1,sell,190.02,2024-05-17 19:33:18.632393933+00:00,99881.74
AAPL,1,sell,190.0,2024-05-17 19:34:17.740592560+00:00,99895.53
AAPL,1,sell,190.0,2024-05-17 19:34:18.784598278+00:00,99895.58
AAPL,1,sell,190.07,2024-05-17 19:35:17.856681788+00:00,99850.53
AAPL,1,sell,190.07,2024-05-17 19:35:18.874954618+00:00,99850.52
AAPL,1,sell,190.02,2024-05-17 19:36:18.059329240+00:00,99885.22
AAPL,1,sell,190.02,2024-05-17 19:36:18.540619427+00:00,99885.21
AAPL,1,sell,190.08,2024-05-17 19:37:18.252516053+00:00,99846.92
AAPL,1,sell,190.08,2024-05-17 19:37:18.607719699+00:00,99846.92
AAPL,1,sell,190.1,2024-05-17 19:38:17.548717268+00:00,99826.04
AAPL,1,sell,190.1,2024-05-17 19:38:18.903310734+00:00,99825.96
AAPL,1,sell,190.11,2024-05-17 19:39:18.015311102+00:00,99819.02
AAPL,1,sell,190.11,2024-05-17 19:39:18.570922054+00:00,99819.01
AAPL,1,sell,190.13,2024-05-17 19:40:17.524538702+00:00,99811.92
AAPL,1,sell,190.13,2024-05-17 19:40:18.111075632+00:00,99822.48
AAPL,1,sell,190.12,2024-05-17 19:41:17.681554377+00:00,99826.0
AAPL,1,sell,190.1,2024-05-17 19:41:18.305055384+00:00,99825.99
AAPL,1,sell,190.12,2024-05-17 19:42:17.971081084+00:00,99815.4
AAPL,1,sell,190.12,2024-05-17 19:42:18.290674221+00:00,99818.93
AAPL,1,sell,190.1,2024-05-17 19:43:17.730271645+00:00,99833.09
AAPL,1,sell,190.1,2024-05-17 19:43:18.863374336+00:00,99825.99
AAPL,1,sell,190.11,2024-05-17 19:44:17.984246543+00:00,99818.88
AAPL,1,sell,190.11,2024-05-17 19:44:18.331313009+00:00,99825.98
AAPL,1,sell,190.05,2024-05-17 19:45:17.762984405+00:00,99861.57
AAPL,1,sell,190.07,2024-05-17 19:45:18.838606681+00:00,99861.58
AAPL,1,sell,190.11,2024-05-17 19:46:17.450871633+00:00,99825.88
AAPL,1,sell,190.11,2024-05-17 19:46:18.817261048+00:00,99825.81
AAPL,1,sell,190.11,2024-05-17 19:47:17.847239742+00:00,99825.88
AAPL,1,sell,190.11,2024-05-17 19:47:18.564643873+00:00,99825.87
AAPL,1,sell,190.12,2024-05-17 19:48:18.006868848+00:00,99818.69
AAPL,1,sell,190.12,2024-05-17 19:48:18.318050936+00:00,99818.69
AAPL,1,sell,190.09,2024-05-17 19:49:18.007052554+00:00,99836.68
AAPL,1,sell,190.09,2024-05-17 19:49:18.309901053+00:00,99836.68
AAPL,1,sell,189.92,2024-05-17 19:50:17.950490004+00:00,99955.8
AAPL,1,sell,189.93,2024-05-17 19:50:18.784453046+00:00,99955.8
AAPL,1,sell,190.01,2024-05-17 19:51:18.457705485+00:00,99883.37
AAPL,1,sell,190.02,2024-05-17 19:51:19.055023863+00:00,99883.36
AAPL,1,sell,190.05,2024-05-17 19:52:17.697021932+00:00,99861.57
AAPL,1,sell,190.05,2024-05-17 19:52:18.340104348+00:00,99861.56
AAPL,1,sell,189.94,2024-05-17 19:53:17.889255784+00:00,99948.85
AAPL,1,sell,189.94,2024-05-17 19:53:18.502599662+00:00,99941.62
AAPL,1,sell,189.88,2024-05-17 19:54:17.631366218+00:00,99989.06
AAPL,1,sell,189.9,2024-05-17 19:54:18.472825560+00:00,99967.11
AAPL,1,sell,189.92,2024-05-17 19:55:17.552248719+00:00,99956.12
AAPL,1,sell,189.92,2024-05-17 19:55:18.217618903+00:00,99963.45
AAPL,1,sell,189.87,2024-05-17 19:56:17.535796345+00:00,100003.83
AAPL,1,sell,189.84,2024-05-17 19:56:18.663312547+00:00,100022.2
AAPL,1,sell,189.8,2024-05-17 19:57:17.446968056+00:00,100047.96
AAPL,1,sell,189.8,2024-05-17 19:57:18.320758406+00:00,100047.94
AAPL,1,sell,189.83,2024-05-17 19:58:17.432180182+00:00,100025.8
AAPL,1,sell,189.83,2024-05-17 19:58:18.258369425+00:00,100025.79
AAPL,1,sell,189.85,2024-05-17 19:59:17.491734954+00:00,100007.28
AAPL,1,sell,189.85,2024-05-17 19:59:18.926546925+00:00,100006.08
